ICAO,IATA,Name,City,Province,Country,Lat,Lon,Elev,OffUTC,OffDST,TZone
KZ,FCH,FRESNO CHANDLER DOWNTOWN,,CALIFORNIA,USA,36.732364,-119.819897,278,-8,-7,America/Los_Angeles
KZ,FCI,CHESTERFIELD CO,,VIRGINIA,USA,37.406539,-77.524986,237,-5,-4,America/New_York
KZ,FCT,VAGABOND AAF,,WASHINGTON,USA,46.666517,-120.453953,1370,-8,-7,America/Los_Angeles
KZ,FCY,FORREST CITY MUNI,,ARKANSAS,USA,34.941997,-90.774967,249,-6,-5,America/Indiana/Tell_City
KZ,FD22,MELROSE LANDING,,FLORIDA,USA,29.666911,-81.955094,159,-5,-4,America/Kentucky/Monticello
KZ,FD48,DEEP FOREST,,FLORIDA,USA,30.241908,-81.449808,24,-5,-4,America/Kentucky/Monticello
KZ,FDK,FREDERICK MUNI,,MARYLAND,USA,39.417583,-77.374306,303,-5,-4,America/New_York
KZ,FDR,FREDERICK MUNI,,OKLAHOMA,USA,34.352047,-98.983867,1255,-6,-5,America/Indiana/Tell_City
KZ,FDW,FAIRFIELD CO,,SOUTH CAROLINA,USA,34.315472,-81.108806,577,-5,-4,America/Kentucky/Monticello
KZ,FDY,FINDLAY,,OHIO,USA,41.013528,-83.668694,813,-5,-4,America/Detroit
KZ,FEP,ALBERTUS,,ILLINOIS,USA,42.246158,-89.581986,859,-6,-5,America/Chicago
KZ,FES,FESTUS MEM,,MISSOURI,USA,38.194942,-90.385428,433,-6,-5,America/Indiana/Tell_City
KZ,FET,FREMONT MUNI,,NEBRASKA,USA,41.449147,-96.520203,1203,-6,-5,America/North_Dakota/New_Salem
KZ,FFA,FIRST FLIGHT,,NORTH CAROLINA,USA,36.018222,-75.671286,13,-5,-4,America/New_York
KZ,FFC,PEACHTREE CITY FALCON FLD,,GEORGIA,USA,33.35725,-84.571833,808,-5,-4,America/Kentucky/Monticello
KZ,FFL,FAIRFIELD MUNI,,IOWA,USA,41.053325,-91.978922,799,-6,-5,America/Chicago
KZ,FFM,FERGUS FALLS MUNI EINAR MICKELSON FLD,,MINNESOTA,USA,46.284394,-96.156686,1182,-6,-5,America/North_Dakota/Center
KZ,FFT,CAPITAL CITY,,KENTUCKY,USA,38.182489,-84.9047,804,-5,-4,America/Indiana/Vevay
KZ,FFZ,FALCON FLD,,ARIZONA,USA,33.460833,-111.728333,1394,-7,-7,America/Phoenix
KZ,FGX,FLEMING MASON,,KENTUCKY,USA,38.541806,-83.743389,913,-5,-4,America/Indiana/Vevay
KZ,FHR,FRIDAY HARBOR,,WASHINGTON,USA,48.521972,-123.024361,113,-8,-7,America/Los_Angeles
KZ,FIG,CLEARFIELD LAWRENCE,,PENNSYLVANIA,USA,41.048611,-78.413331,1516,-5,-4,America/New_York
KZ,FIT,FITCHBURG MUNI,,MASSACHETTS,USA,42.554122,-71.758958,348,-5,-4,America/New_York
KZ,FKA,FILLMORE CO,,MINNESOTA,USA,43.676761,-92.179733,1276,-6,-5,America/Menominee
KZ,FKL,VENANGO RGNL,,PENNSYLVANIA,USA,41.377778,-79.860275,1540,-5,-4,America/Detroit
KZ,FKN,FRANKLIN MUNI JOHN BEVERLY ROSE,,VIRGINIA,USA,36.698086,-76.903803,41,-5,-4,America/New_York
KZ,FKR,FRANKFORT MUNI,,INDIANA,USA,40.273431,-86.562169,861,-5,-4,America/Indiana/Indianapolis
KZ,FL03,DEPARTMENT OF CORRECTIONS FLD,,FLORIDA,USA,29.991906,-82.366503,131,-5,-4,America/Kentucky/Monticello
KZ,FL41,OKEELANTA,,FLORIDA,USA,26.581181,-80.755894,14,-5,-4,America/Kentucky/Monticello
KZ,FL59,BUCKINGHAM FLD,,FLORIDA,USA,26.643406,-81.710361,23,-5,-4,America/Kentucky/Monticello
KZ,FL60,REYNOLDS AIRPARK,,FLORIDA,USA,29.972464,-81.660922,21,-5,-4,America/Kentucky/Monticello
KZ,FL67,EVANS PROPERTIES INC,,FLORIDA,USA,27.277822,-80.585889,24,-5,-4,America/Kentucky/Monticello
KZ,FLD,FOND DU LAC CO,,WISCONSIN,USA,43.771167,-88.488417,808,-6,-5,America/Menominee
KZ,FLP,MARION CO RGNL,,ARKANSAS,USA,36.290875,-92.590233,719,-6,-5,America/Indiana/Tell_City
KZ,FLX,FALLON MUNI,,NEVADA,USA,39.499083,-118.74875,3963,-8,-7,America/Los_Angeles
KZ,FMZ,FAIRMONT STATE AFLD,,NEBRASKA,USA,40.5861,-97.573133,1636,-6,-5,America/North_Dakota/New_Salem
KZ,FNB,BRENNER FLD,,NEBRASKA,USA,40.078786,-95.591992,984,-6,-5,America/Chicago
KZ,FNL,FORT COLLINS  LOVELAND,,COLORADO,USA,40.450806,-105.00775,5016,-7,-6,America/Denver
KZ,FOA,FLORA MUNI,,ILLINOIS,USA,38.664944,-88.452994,472,-6,-5,America/Indiana/Tell_City
KZ,FOT,ROHNERVILLE,,CALIFORNIA,USA,40.553936,-124.132658,392,-8,-7,America/Los_Angeles
KZ,FOZ,BIGFORK MUNI,,MINNESOTA,USA,47.782833,-93.650194,1348,-6,-5,America/Menominee
KZ,FPK,FITCH H BEACH,,MICHIGAN,USA,42.574508,-84.811431,891,-5,-4,America/Detroit
KZ,FQD,RUTHERFORD CO  MARCHMAN FIELD,,NORTH CAROLINA,USA,35.428222,-81.935078,1078,-5,-4,America/Kentucky/Monticello
KZ,FRH,FRENCH LICK MUNI,,INDIANA,USA,38.506222,-86.636936,792,-5,-4,America/Indiana/Marengo
KZ,FRM,FAIRMONT MUNI,,MINNESOTA,USA,43.643942,-94.415617,1162,-6,-5,America/Menominee
KZ,FRR,FRONT ROYAL WARREN CO,,VIRGINIA,USA,38.917533,-78.253514,709,-5,-4,America/New_York
KZ,FSE,FOSSTON MUNI,,MINNESOTA,USA,47.592819,-95.7735,1277,-6,-5,America/North_Dakota/Center
KZ,FSK,FORT SCOTT MUNI,,KANSAS,USA,37.798431,-94.769381,918,-6,-5,America/Indiana/Tell_City
KZ,FSO,FRANKLIN CO STATE,,VERMONT,USA,44.940281,-73.097458,228,-5,-4,America/New_York
KZ,FSU,FORT SUMNER MUNI,,NEW MEXICO,USA,34.4834,-104.217197,4165,-7,-6,America/Shiprock
KZ,FSW,FORT MADISON MUNI,,IOWA,USA,40.659264,-91.326817,724,-6,-5,America/Chicago
KZ,FTG,FRONT RANGE,,COLORADO,USA,39.78525,-104.543139,5512,-7,-6,America/Denver
KZ,FTT,ELTON HENSLEY MEM,,MISSOURI,USA,38.839875,-92.004211,886,-6,-5,America/Indiana/Tell_City
KZ,FUL,FULLERTON MUNI,,CALIFORNIA,USA,33.872014,-117.979781,96,-8,-7,America/Los_Angeles
KZ,FVX,FARMVILLE RGNL,,VIRGINIA,USA,37.357528,-78.437797,417,-5,-4,America/New_York
KZ,FWC,FAIRFIELD MUNI,,ILLINOIS,USA,38.378633,-88.412653,436,-6,-5,America/Indiana/Tell_City
KZ,FWN,SUSSEX,,NEW JERSEY,USA,41.200206,-74.62305,421,-5,-4,America/New_York
KZ,FWS,FORT WORTH SPINKS OAK GROVE HELIPORT,,TEXAS,USA,32.565228,-97.308078,700,-6,-5,America/Indiana/Tell_City
KZ,FXY,FOREST CITY MUNI,,IOWA,USA,43.234733,-93.624103,1230,-6,-5,America/Chicago
KZ,FYE,FAYETTE COUNTY,,TENNESSEE,USA,35.205919,-89.394417,436,-6,-5,America/Indiana/Tell_City
KZ,FYM,FAYETTEVILLE MUNI,,TENNESSEE,USA,35.058361,-86.564414,984,-6,-5,America/Indiana/Tell_City
KZ,FZG,FITZGERALD MUNI,,GEORGIA,USA,31.683686,-83.270461,365,-5,-4,America/Kentucky/Monticello
KZ,FZI,FOSTORIA METRO,,OHIO,USA,41.190831,-83.394536,752,-5,-4,America/Detroit
KZ,FZY,OSWEGO CO,,NEW YORK,USA,43.350778,-76.388053,475,-5,-4,America/New_York
KZ,GA09,FLY N S RANCH,,GEORGIA,USA,34.451667,-83.788611,1330,-5,-4,America/Kentucky/Monticello
KZ,GA14,PINEBLOOM PLANTATION,,GEORGIA,USA,31.403056,-84.322778,170,-5,-4,America/Kentucky/Monticello
KZ,GA62,CEDAR RIDGE,,GEORGIA,USA,33.255117,-84.400203,820,-5,-4,America/Kentucky/Monticello
KZ,GAD,GADSDEN MUNI,,ALABAMA,USA,33.972625,-86.089003,569,-6,-5,America/Indiana/Tell_City
KZ,GAF,GRAFTON MUNI,,NORTH DAKOTA,USA,48.404694,-97.370944,824,-6,-5,America/North_Dakota/Center
KZ,GAI,MONTGOMERY CO AIRPARK,,MARYLAND,USA,39.168336,-77.166,538,-5,-4,America/New_York
KZ,GAS,GALLIA MEIGS RGNL,,OHIO,USA,38.834111,-82.163431,566,-5,-4,America/Indiana/Vevay
KZ,GBD,GREAT BEND MUNI,,KANSAS,USA,38.344419,-98.859169,1887,-6,-5,America/North_Dakota/New_Salem
KZ,GBG,GALESBURG MUNI,,ILLINOIS,USA,40.938003,-90.431125,764,-6,-5,America/Chicago
KZ,GBN,GILA BEND AF AUX,,ARIZONA,USA,32.8875,-112.72,858,-7,-7,America/Phoenix
KZ,GBR,GREAT BARRINGTON,,MASSACHETTS,USA,42.184214,-73.403239,739,-5,-4,America/New_York
KZ,GCC,GILLETTE CAMPBELL CO,,WYOMING,USA,44.348917,-105.539361,4365,-7,-6,America/Denver
KZ,GCM,CLAREMORE RGNL,,OKLAHOMA,USA,36.294417,-95.479667,725,-6,-5,America/Indiana/Tell_City
KZ,GCT,GUTHRIE COUNTY RGNL,,IOWA,USA,41.687764,-94.435247,1230,-6,-5,America/Chicago
KZ,GCY,GREENEVILLE GREENE CO MUNI,,TENNESSEE,USA,36.192992,-82.815069,1608,-5,-4,America/Kentucky/Monticello
KZ,GDM,GARDNER MUNI,,MASSACHETTS,USA,42.55,-72.016114,955,-5,-4,America/New_York
KZ,GDV,DAWSON COMMUNITY,,MONTANA,USA,47.138717,-104.8072,2456,-7,-6,America/Denver
KZ,GDW,GLADWIN ZETTEL MEM,,MICHIGAN,USA,43.970633,-84.475039,776,-5,-4,America/Detroit
KZ,GED,SUSSEX CO,,DELAWARE,USA,38.689194,-75.358889,50,-5,-4,America/New_York
KZ,GEO,BROWN CO,,OHIO,USA,38.881958,-83.882733,957,-5,-4,America/Indiana/Vevay
KZ,GEU,GLENDALE MUNI,,ARIZONA,USA,33.527261,-112.295164,1066,-7,-7,America/Phoenix
KZ,GEV,ASHE COUNTY,,NORTH CAROLINA,USA,36.432431,-81.419683,3180,-5,-4,America/Kentucky/Monticello
KZ,GEY,SOUTH BIG HORN CO,,WYOMING,USA,44.516444,-108.083194,3933,-7,-6,America/Denver
KZ,GEZ,SHELBYVILLE MUNI,,INDIANA,USA,39.583167,-85.804811,804,-5,-4,America/Indiana/Indianapolis
KZ,GFZ,GREENFIELD MUNI,,IOWA,USA,41.327028,-94.445722,1361,-6,-5,America/Chicago
KZ,GGE,GEORGETOWN CO,,SOUTH CAROLINA,USA,33.311694,-79.319583,39,-5,-4,America/Kentucky/Monticello
KZ,GGF,GRANT MUNI,,NEBRASKA,USA,40.869528,-101.732861,3424,-7,-6,America/Denver
KZ,GGI,GRINNELL RGNL,,IOWA,USA,41.709161,-92.734914,1008,-6,-5,America/Chicago
KZ,GGP,LOGANSPORT MUNI,,INDIANA,USA,40.711261,-86.3745,738,-5,-4,America/Indiana/Winamac
KZ,GHM,CENTERVILLE MUNI,,TENNESSEE,USA,35.837428,-87.445375,768,-6,-5,America/Indiana/Tell_City
KZ,GHW,GLENWOOD MUNI,,MINNESOTA,USA,45.643892,-95.320431,1393,-6,-5,America/North_Dakota/Center
KZ,GIF,WINTER HAVENS GILBERT,,FLORIDA,USA,28.062917,-81.753306,145,-5,-4,America/Kentucky/Monticello
KZ,GKJ,PORT MEADVILLE,,PENNSYLVANIA,USA,41.626528,-80.214728,1400,-5,-4,America/Detroit
KZ,GKT,GATLINBURG PIGEON FORGE,,TENNESSEE,USA,35.857758,-83.528706,1014,-5,-4,America/Kentucky/Monticello
KZ,GKY,ARLINGTON MUNI,,TEXAS,USA,32.663864,-97.094278,631,-6,-5,America/Indiana/Tell_City
KZ,GLD,RENNER FLD,,KANSAS,USA,39.370622,-101.698992,3656,-7,-6,America/Denver
KZ,GLE,GAINESVILLE MUNI,,TEXAS,USA,33.651361,-97.197028,839,-6,-5,America/Indiana/Tell_City
KZ,GLH,MID DELTA RGNL,,MISSISSIPPI,USA,33.482881,-90.985611,131,-6,-5,America/Indiana/Tell_City
KZ,GLR,OTSEGO CO,,MICHIGAN,USA,45.013542,-84.703619,1328,-5,-4,America/Detroit
KZ,GLW,GLASGOW MUNI,,KENTUCKY,USA,37.032056,-85.952611,715,-6,-5,America/Indiana/Tell_City
KZ,GLY,CLINTON MEM,,MISSOURI,USA,38.356572,-93.684178,822,-6,-5,America/Indiana/Tell_City
KZ,GMJ,GROVE MUNI,,OKLAHOMA,USA,36.606781,-94.738569,833,-6,-5,America/Indiana/Tell_City
KZ,GMU,GREENVILLE DOWNTOWN,,SOUTH CAROLINA,USA,34.847944,-82.35,1048,-5,-4,America/Kentucky/Monticello
KZ,GNF,GRENADA MUNI,,MISSISSIPPI,USA,33.832531,-89.798228,208,-6,-5,America/Indiana/Tell_City
KZ,GNG,GOODING MUNI,,IDAHO,USA,42.917167,-114.765158,3728,-7,-6,America/Boise
KZ,GOK,GUTHRIE MUNI,,OKLAHOMA,USA,35.849806,-97.415608,1068,-6,-5,America/Indiana/Tell_City
KZ,GOV,GRAYLING AAF,,MICHIGAN,USA,44.680319,-84.728864,1158,-5,-4,America/Detroit
KZ,GPH,CLAY COUNTY RGNL,,MISSOURI,USA,39.330467,-94.309975,774,-6,-5,America/Chicago
KZ,GPM,GRAND PRAIRIE MUNI,,TEXAS,USA,32.698583,-97.046528,589,-6,-5,America/Indiana/Tell_City
KZ,GPZ,GRAND RAPIDS ITASCA CO GORDON NEWSTROM,,MINNESOTA,USA,47.211103,-93.509844,1355,-6,-5,America/Menominee
KZ,GQQ,GALION MUNI,,OHIO,USA,40.753389,-82.723806,1224,-5,-4,America/Detroit
KZ,GRD,GREENWOOD CO,,SOUTH CAROLINA,USA,34.248722,-82.159083,631,-5,-4,America/Kentucky/Monticello
KZ,GRE,GREENVILLE,,ILLINOIS,USA,38.836158,-89.378411,541,-6,-5,America/Indiana/Tell_City
KZ,GRN,GORDON MUNI,,NEBRASKA,USA,42.805972,-102.17525,3562,-7,-6,America/Denver
KZ,GSH,GOSHEN MUNI,,INDIANA,USA,41.527167,-85.792306,827,-5,-4,America/Indiana/Winamac
KZ,GTE,QUINN FLD,,NEBRASKA,USA,40.926278,-100.148306,2559,-6,-5,America/North_Dakota/New_Salem
KZ,GTG,GRANTSBURG MUNICIPAL,,WISCONSIN,USA,45.798064,-92.66435,927,-6,-5,America/Menominee
KZ,GTR,GOLDEN TRIANGLE RGNL,,MISSISSIPPI,USA,33.450333,-88.591369,264,-6,-5,America/Indiana/Tell_City
KZ,GTU,GEORGETOWN MUNI,,TEXAS,USA,30.678808,-97.679383,790,-6,-5,America/Indiana/Tell_City
KZ,GUC,GUNNISON CRESTED BUTTE RGNL,,COLORADO,USA,38.533944,-106.933028,7678,-7,-6,America/Denver
KZ,GUY,GUYMON MUNI,,OKLAHOMA,USA,36.685072,-101.507781,3123,-6,-5,America/North_Dakota/New_Salem
KZ,GVL,LEE GILMER MEM,,GEORGIA,USA,34.272903,-83.826814,1275,-5,-4,America/Kentucky/Monticello
KZ,GVQ,GENESEE CO,,NEW YORK,USA,43.031728,-78.1676,913,-5,-4,America/Detroit
KZ,GWR,GWINNER ROGER MELROE FLD,,NORTH DAKOTA,USA,46.218722,-97.64325,1266,-6,-5,America/North_Dakota/Center
KZ,GWS,GLENWOOD SPRINGS MUNI,,COLORADO,USA,39.508317,-107.311442,5916,-7,-6,America/Denver
KZ,GXY,GREELEY WELD CO,,COLORADO,USA,40.435619,-104.632117,4697,-7,-6,America/Denver
KZ,GYH,DONALDSON CENTER,,SOUTH CAROLINA,USA,34.758319,-82.376414,955,-5,-4,America/Kentucky/Monticello
KZ,GYL,GLENCOE MUNI,,MINNESOTA,USA,44.756044,-94.081211,992,-6,-5,America/Menominee
KZ,GYR,PHOENIX GOODYEAR,,ARIZONA,USA,33.422542,-112.375989,959,-7,-7,America/Phoenix
KZ,GZH,MIDDLETON FLD,,ALABAMA,USA,31.4158,-87.044044,260,-6,-5,America/Indiana/Tell_City
KZ,GZS,ABERNATHY FLD,,TENNESSEE,USA,35.153706,-87.056825,689,-6,-5,America/Indiana/Tell_City
KZ,H04,VINITA MUNI,,OKLAHOMA,USA,36.633019,-95.151361,696,-6,-5,America/Indiana/Tell_City
KZ,H05,WILBURTON MUNI,,OKLAHOMA,USA,34.919542,-95.394697,670,-6,-5,America/Indiana/Tell_City
KZ,H17,BUFFALO MUNI,,MISSOURI,USA,37.654206,-93.087686,1154,-6,-5,America/Indiana/Tell_City
KZ,H19,BOWLING GREEN MUNI,,MISSOURI,USA,39.369933,-91.219256,886,-6,-5,America/Chicago
KZ,H21,CAMDENTON MEM,,MISSOURI,USA,37.974686,-92.691617,1062,-6,-5,America/Indiana/Tell_City
KZ,H30,HAMILTON MUNI,,NEW YORK,USA,42.843819,-75.561403,1134,-5,-4,America/New_York
KZ,H34,HUNTSVILLE MUNI,,ARKANSAS,USA,36.078214,-93.754831,1749,-6,-5,America/Indiana/Tell_City
KZ,H35,CLARKSVILLE MUNI,,ARKANSAS,USA,35.470694,-93.427156,481,-6,-5,America/Indiana/Tell_City
KZ,H41,MEXICO MEM,,MISSOURI,USA,39.157514,-91.818267,823,-6,-5,America/Indiana/Tell_City
KZ,H45,SEMINOLE MUNI,,OKLAHOMA,USA,35.274678,-96.675161,1024,-6,-5,America/Indiana/Tell_City
KZ,H58,OWEN FLD,,MISSOURI,USA,37.183383,-92.733503,1600,-6,-5,America/Indiana/Tell_City
KZ,H68,HEFNER EASLEY,,OKLAHOMA,USA,35.9626,-95.341911,609,-6,-5,America/Indiana/Tell_City
KZ,H71,MID AMERICA INDUSTRIAL,,OKLAHOMA,USA,36.225394,-95.330064,622,-6,-5,America/Indiana/Tell_City
KZ,H76,PAWHUSKA MUNI,,OKLAHOMA,USA,36.671725,-96.405569,1000,-6,-5,America/Indiana/Tell_City
KZ,H79,ELDON MODEL AIRPARK,,MISSOURI,USA,38.360625,-92.571572,909,-6,-5,America/Indiana/Tell_City
KZ,H88,FREDERICKTOWN RGNL,,MISSOURI,USA,37.605825,-90.287314,880,-6,-5,America/Indiana/Tell_City
KZ,H92,HOMINY MUNI,,OKLAHOMA,USA,36.433403,-96.383628,825,-6,-5,America/Indiana/Tell_City
KZ,HAB,MARION CO RANKIN FITE,,ALABAMA,USA,34.117572,-87.998197,442,-6,-5,America/Indiana/Tell_City
KZ,HAI,THREE RIVERS MUNI DR HAINES,,MICHIGAN,USA,41.95975,-85.593392,824,-5,-4,America/Indiana/Winamac
KZ,HAO,BUTLER CO RGNL,,OHIO,USA,39.363733,-84.521956,633,-5,-4,America/Indiana/Vevay
KZ,HBC,MOHALL MUNI,,NORTH DAKOTA,USA,48.768383,-101.536994,1649,-6,-5,America/North_Dakota/Center
KZ,HBG,BOBBY L CHAIN MUNI,,MISSISSIPPI,USA,31.265067,-89.253033,151,-6,-5,America/Indiana/Tell_City
KZ,HBI,ASHEBORO MUNI,,NORTH CAROLINA,USA,35.654528,-79.894739,673,-5,-4,America/Kentucky/Monticello
KZ,HBV,JIM HOGG CO,,TEXAS,USA,27.349556,-98.736972,663,-6,-5,America/Indiana/Tell_City
KZ,HBW,JOSHUA SANFORD FLD,,WISCONSIN,USA,43.656642,-90.328183,938,-6,-5,America/Menominee
KZ,HBZ,HEBER SPRINGS MUNI,,ARKANSAS,USA,35.511694,-92.013008,632,-6,-5,America/Indiana/Tell_City
KZ,HCD,HUTCHINSON MUNI BUTLER FLD,,MINNESOTA,USA,44.859878,-94.382506,1060,-6,-5,America/Menominee
KZ,HCO,HALLOCK MUNI,,MINNESOTA,USA,48.752731,-96.943003,819,-6,-5,America/North_Dakota/Center
KZ,HDC,HAMMOND MUNI,,LOUISIANA,USA,30.520969,-90.417619,44,-6,-5,America/Indiana/Tell_City
KZ,HDE,BREWSTER FLD,,NEBRASKA,USA,40.452694,-99.337333,2309,-6,-5,America/North_Dakota/New_Salem
KZ,HDI,HARDWICK FLD,,TENNESSEE,USA,35.220075,-84.832442,874,-5,-4,America/Kentucky/Monticello
KZ,HDN,YAMPA VALLEY,,COLORADO,USA,40.481181,-107.217661,6602,-7,-6,America/Denver
KZ,HDO,HONDO MUNI,,TEXAS,USA,29.359528,-99.176667,930,-6,-5,America/Indiana/Tell_City
KZ,HEE,THOMPSON ROBBINS,,ARKANSAS,USA,34.576489,-90.675886,242,-6,-5,America/Indiana/Tell_City
KZ,HEF,MANASSAS RGNL HARRY P DAVIS FLD,,VIRGINIA,USA,38.721417,-77.515444,192,-5,-4,America/New_York
KZ,HEG,HERLONG,,FLORIDA,USA,30.277789,-81.805947,87,-5,-4,America/Kentucky/Monticello
KZ,HEI,HETTINGER MUNI,,NORTH DAKOTA,USA,46.014944,-102.655972,2705,-7,-6,America/Denver
KZ,HEQ,HOLYOKE,,COLORADO,USA,40.569431,-102.272689,3730,-7,-6,America/Denver
KZ,HEZ,HARDY ANDERS FLD NATCHEZ ADAMS CO,,MISSISSIPPI,USA,31.613661,-91.297336,272,-6,-5,America/Indiana/Tell_City
KZ,HFF,MACKALL AAF,,NORTH CAROLINA,USA,35.036547,-79.497542,376,-5,-4,America/Kentucky/Monticello
KZ,HFY,GREENWOOD MUNI,,INDIANA,USA,39.628417,-86.087889,822,-5,-4,America/Indiana/Indianapolis
KZ,HHF,HEMPHILL CO,,TEXAS,USA,35.895308,-100.403639,2394,-6,-5,America/North_Dakota/New_Salem
KZ,HHG,HUNTINGTON MUNI,,INDIANA,USA,40.852919,-85.457072,806,-5,-4,America/Indiana/Winamac
KZ,HHW,STAN STAMPER MUNI,,OKLAHOMA,USA,34.034825,-95.541906,571,-6,-5,America/Indiana/Tell_City
KZ,HIE,MOUNT WASHINGTON RGNL,,NEW HAMPSHIRE,USA,44.367614,-71.544469,1074,-5,-4,America/New_York
KZ,HIG,HIGGINSVILLE INDUSTRIAL MUNI,,MISSOURI,USA,39.072847,-93.677489,830,-6,-5,America/Chicago
KZ,HII,LAKE HAVASU CITY,,ARIZONA,USA,34.571125,-114.358278,781,-7,-7,America/Phoenix
KZ,HIO,PORTLAND HILLSBORO,,OREGON,USA,45.540394,-122.949825,204,-8,-7,America/Los_Angeles
KZ,HJH,HEBRON MUNI,,NEBRASKA,USA,40.15225,-97.586972,1466,-6,-5,America/North_Dakota/New_Salem
KZ,HJO,HANFORD MUNI,,CALIFORNIA,USA,36.318522,-119.628867,242,-8,-7,America/Los_Angeles
KZ,HKA,BLYTHEVILLE MUNI,,ARKANSAS,USA,35.940406,-89.830806,255,-6,-5,America/Indiana/Tell_City
KZ,HKS,HAWKINS FLD,,MISSISSIPPI,USA,32.334772,-90.222531,342,-6,-5,America/Indiana/Tell_City
KZ,HLB,HILLENBRAND INDUSTRIES,,INDIANA,USA,39.344494,-85.258297,973,-5,-4,America/Indiana/Vevay
KZ,HLC,HILL CITY MUNI,,KANSAS,USA,39.378836,-99.831494,2230,-6,-5,America/North_Dakota/New_Salem
KZ,HLG,WHEELING OHIO CO,,WEST VIRGINIA,USA,40.175,-80.646278,1194,-5,-4,America/Detroit
KZ,HLM,PARK TOWNSHIP,,MICHIGAN,USA,42.795911,-86.161986,603,-5,-4,America/Indiana/Winamac
KZ,HLX,TWIN COUNTY,,VIRGINIA,USA,36.766114,-80.823567,2693,-5,-4,America/Kentucky/Monticello
KZ,HMT,HEMET RYAN,,CALIFORNIA,USA,33.733983,-117.022531,1512,-8,-7,America/Los_Angeles
KZ,HMY,MULDROW AHP,,OKLAHOMA,USA,35.026392,-97.231617,1092,-6,-5,America/Indiana/Tell_City
KZ,HMZ,BEDFORD CO,,PENNSYLVANIA,USA,40.085278,-78.512222,1161,-5,-4,America/New_York
KZ,HNB,HUNTINGBURG,,INDIANA,USA,38.249025,-86.953719,529,-5,-4,America/Indiana/Petersburg
KZ,HNR,HARLAN MUNI,,IOWA,USA,41.584389,-95.339639,1231,-6,-5,America/Chicago
KZ,HNZ,HENDERSON OXFORD,,NORTH CAROLINA,USA,36.361561,-78.529167,527,-5,-4,America/Kentucky/Monticello
KZ,HOC,HIGHLAND CO,,OHIO,USA,39.188761,-83.538792,977,-5,-4,America/Indiana/Vevay
KZ,HOE,HOMERVILLE,,GEORGIA,USA,31.055917,-82.774139,186,-5,-4,America/Kentucky/Monticello
KZ,HPT,HAMPTON MUNI,,IOWA,USA,42.723725,-93.226342,1176,-6,-5,America/Chicago
KZ,HPY,BAYTOWN,,TEXAS,USA,29.786083,-94.952667,34,-6,-5,America/Indiana/Tell_City
KZ,HQG,HUGOTON MUNI,,KANSAS,USA,37.163081,-101.370528,3133,-6,-5,America/North_Dakota/New_Salem
KZ,HQU,THOMSON MCDUFFIE CO,,GEORGIA,USA,33.529714,-82.516464,498,-5,-4,America/Kentucky/Monticello
KZ,HQZ,MESQUITE METRO,,TEXAS,USA,32.746964,-96.530417,447,-6,-5,America/Indiana/Tell_City
KZ,HRI,HERMISTON MUNI,,OREGON,USA,45.828222,-119.259167,644,-8,-7,America/Los_Angeles
KZ,HRJ,HARNETT COUNTY,,NORTH CAROLINA,USA,35.3788,-78.733628,198,-5,-4,America/Kentucky/Monticello
KZ,HRU,HERINGTON RGNL,,KANSAS,USA,38.694714,-96.807978,1480,-6,-5,America/Chicago
KZ,HRX,HEREFORD MUNI,,TEXAS,USA,34.857758,-102.326414,3785,-6,-5,America/North_Dakota/New_Salem
KZ,HSA,STENNIS INTL,,MISSISSIPPI,USA,30.367808,-89.454611,23,-6,-5,America/Indiana/Tell_City
KZ,HSB,HARRISBURG RALEIGH,,ILLINOIS,USA,37.8115,-88.549139,396,-6,-5,America/Indiana/Tell_City
KZ,HSD,SUNDANCE AIRPARK,,OKLAHOMA,USA,35.601831,-97.706156,1193,-6,-5,America/Indiana/Tell_City
KZ,HSE,BILLY MITCHELL,,NORTH CAROLINA,USA,35.232786,-75.617794,17,-5,-4,America/New_York
KZ,HSI,HASTINGS MUNI,,NEBRASKA,USA,40.60525,-98.427889,1961,-6,-5,America/North_Dakota/New_Salem
KZ,HSP,INGALLS FLD,,VIRGINIA,USA,37.951444,-79.833894,3792,-5,-4,America/Kentucky/Monticello
KZ,HSR,HOT SPRINGS MUNI,,SOUTH DAKOTA,USA,43.368244,-103.388139,3148,-7,-6,America/Denver
KZ,HTH,HAWTHORNE MUNI,,NEVADA,USA,38.544367,-118.6343,4215,-8,-7,America/Los_Angeles
KZ,HTO,EAST HAMPTON,,NEW YORK,USA,40.959578,-72.25185,56,-5,-4,America/New_York
KZ,HTW,LAWRENCE CO AIRPARK,,OHIO,USA,38.41925,-82.494322,568,-5,-4,America/Indiana/Vevay
KZ,HUM,HOUMA TERREBONNE,,LOUISIANA,USA,29.5665,-90.660417,10,-6,-5,America/Indiana/Tell_City
KZ,HVC,HOPKINSVILLE CHRISTIAN CO,,KENTUCKY,USA,36.856972,-87.455067,564,-6,-5,America/Indiana/Tell_City
KZ,HVE,HANKSVILLE,,UTAH,USA,38.418036,-110.704039,4444,-7,-6,America/Shiprock
KZ,HVS,HARTSVILLE RGNL,,SOUTH CAROLINA,USA,34.403083,-80.119225,364,-5,-4,America/Kentucky/Monticello
KZ,HWD,HAYWARD EXECUTIVE,,CALIFORNIA,USA,37.659278,-122.122417,50,-8,-7,America/Los_Angeles
